1.000000	5.669302791	1	0.149606
1.000000	5.669302791	1	0.149606
1.000000	5.669302791	1	0.149606
1.000000	4.251977093	1	0.149606
1.000000	4.251977093	1	0.149606
1.000000	4.251977093	1	0.149606
1.000000	2.834651396	1	0.149606
1.000000	2.834651396	1	0.149606
1.000000	2.834651396	1	0.149606
1.000000	1.417325698	1	0.149606
1.000000	1.417325698	1	0.149606
1.000000	1.417325698	1	0.149606
1.000000	1.417325698	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	0	1	0.149606
1.000000	1.417325698	1	0.149606
1.000000	1.417325698	1	0.149606
1.000000	1.417325698	1	0.149606
1.000000	1.417325698	1	0.149606
1.000000	2.834651396	1	0.149606
1.000000	2.834651396	1	0.149606
1.000000	2.834651396	1	0.149606
1.000000	4.251977093	1	0.149606
1.000000	4.251977093	1	0.149606
1.000000	4.251977093	1	0.149606
1.000000	5.669302791	1	0.149606
1.000000	5.669302791	1	0.149606
1.000000	5.669302791	1	0.149606
1.000000	7.086628489	1	0.149606
1.000000	7.086628489	1	0.149606
